Cell ID,PseudoTime,Time,Experiment
E19325_1030,0.5152576288144072,1030.0,19325
E1417_276,0.1380690345172586,276.0,1417
E16841_1994,0.9974987493746872,1994.0,16841
E5862_398,0.1990995497748874,398.0,5862
E15472_1655,0.8279139569784892,1655.0,15472
E454_1518,0.7593796898449224,1518.0,454
E8649_1603,0.8019009504752376,1603.0,8649
E16259_598,0.2991495747873937,598.0,16259
E14439_1219,0.6098049024512256,1219.0,14439
E6286_1537,0.7688844422211105,1537.0,6286
E6072_772,0.3861930965482741,772.0,6072
E15469_1550,0.7753876938469234,1550.0,15469
E4954_957,0.4787393696848424,957.0,4954
E8471_1192,0.5962981490745373,1192.0,8471
E14415_1773,0.886943471735868,1773.0,14415
E14552_1739,0.8699349674837419,1739.0,14552
E14366_1810,0.9054527263631816,1810.0,14366
E13132_1152,0.576288144072036,1152.0,13132
E13713_1831,0.9159579789894948,1831.0,13713
E12175_1452,0.7263631815907954,1452.0,12175
E14454_1591,0.7958979489744873,1591.0,14454
E10992_755,0.3776888444222111,755.0,10992
E15379_617,0.3086543271635817,617.0,15379
E11976_132,0.0660330165082541,132.0,11976
E11796_129,0.0645322661330665,129.0,11796
E4929_884,0.4422211105552776,884.0,4929
E11913_30,0.0150075037518759,30.0,11913
E19168_1414,0.7073536768384192,1414.0,19168
E681_933,0.4667333666833416,933.0,681
E9912_969,0.4847423711855928,969.0,9912
E15969_1089,0.5447723861930965,1089.0,15969
E7001_1344,0.6723361680840421,1344.0,7001
E7504_1622,0.8114057028514257,1622.0,7504
E10831_1236,0.6183091545772886,1236.0,10831
E2104_1406,0.7033516758379189,1406.0,2104
E12419_800,0.400200100050025,800.0,12419
E9253_1921,0.9609804902451226,1921.0,9253
E18896_1262,0.6313156578289144,1262.0,18896
E9476_247,0.1235617808904452,247.0,9476
E15826_399,0.1995997998999499,399.0,15826
E8588_1861,0.9309654827413708,1861.0,8588
E17439_1357,0.678839419709855,1357.0,17439
E2369_1982,0.991495747873937,1982.0,2369
E12314_1939,0.969984992496248,1939.0,12314
E12683_1074,0.5372686343171585,1074.0,12683
E511_1005,0.5027513756878439,1005.0,511
E6975_1700,0.8504252126063031,1700.0,6975
E6519_1415,0.7078539269634817,1415.0,6519
E13854_1025,0.5127563781890946,1025.0,13854
E18482_552,0.2761380690345172,552.0,18482
E8336_444,0.2221110555277639,444.0,8336
E3396_823,0.4117058529264632,823.0,3396
E9473_441,0.2206103051525763,441.0,9473
E14010_1924,0.9624812406203102,1924.0,14010
E1802_649,0.3246623311655828,649.0,1802
E15413_982,0.4912456228114057,982.0,15413
E11738_332,0.1660830415207604,332.0,11738
E963_1734,0.8674337168584292,1734.0,963
E8815_648,0.3241620810405202,648.0,8815
E19641_1412,0.7063531765882941,1412.0,19641
E18117_716,0.3581790895447724,716.0,18117
E11836_1219,0.6098049024512256,1219.0,11836
E15611_599,0.2996498249124562,599.0,15611
E1459_529,0.264632316158079,529.0,1459
E7627_562,0.2811405702851425,562.0,7627
E13966_1131,0.5657828914457229,1131.0,13966
E12311_694,0.3471735867933967,694.0,12311
E2515_50,0.0250125062531265,50.0,2515
E12587_1325,0.662831415707854,1325.0,12587
E10160_517,0.2586293146573287,517.0,10160
E18352_1936,0.9684842421210604,1936.0,18352
E5955_424,0.2121060530265132,424.0,5955
E7261_480,0.240120060030015,480.0,7261
E19653_525,0.2626313156578289,525.0,19653
E15894_1258,0.6293146573286643,1258.0,15894
E12575_771,0.3856928464232116,771.0,12575
E2294_1980,0.990495247623812,1980.0,2294
E13317_1839,0.919959979989995,1839.0,13317
E938_1879,0.9399699849924964,1879.0,938
E4238_1784,0.8924462231115557,1784.0,4238
E2469_440,0.2201100550275137,440.0,2469
E9497_354,0.177088544272136,354.0,9497
E9596_1950,0.975487743871936,1950.0,9596
E5580_604,0.3021510755377689,604.0,5580
E7733_1066,0.5332666333166584,1066.0,7733
E14895_500,0.2501250625312656,500.0,14895
E3892_97,0.0485242621310655,97.0,3892
E5220_48,0.0240120060030015,48.0,5220
E6599_1625,0.8129064532266133,1625.0,6599
E2547_889,0.4447223611805903,889.0,2547
E10246_1242,0.6213106553276638,1242.0,10246
E19442_1499,0.7498749374687343,1499.0,19442
E11777_1680,0.8404202101050525,1680.0,11777
E4202_1214,0.607303651825913,1214.0,4202
E7397_1052,0.5262631315657829,1052.0,7397
E7086_1942,0.9714857428714356,1942.0,7086
E13724_274,0.1370685342671335,274.0,13724
E11756_616,0.3081540770385192,616.0,11756
E5500_761,0.3806903451725863,761.0,5500
E18513_786,0.3931965982991496,786.0,18513
E17247_542,0.271135567783892,542.0,17247
E5606_1213,0.6068034017008505,1213.0,5606
E19410_1122,0.5612806403201601,1122.0,19410
E15924_756,0.3781890945472736,756.0,15924
E16251_174,0.0870435217608804,174.0,16251
E2812_1664,0.832416208104052,1664.0,2812
E2926_693,0.3466733366683341,693.0,2926
E17132_269,0.1345672836418209,269.0,17132
E18035_1528,0.7643821910955477,1528.0,18035
E13021_1549,0.7748874437218609,1549.0,13021
E5785_375,0.1875937968984492,375.0,5785
E16353_879,0.439719859929965,879.0,16353
E6995_463,0.2316158079039519,463.0,6995
E12858_281,0.1405702851425712,281.0,12858
