Cell ID,PseudoTime,Time,Experiment
E15483_179,0.0895447723861931,179.0,15483
E9748_1308,0.6543271635817909,1308.0,9748
E14348_1288,0.6443221610805403,1288.0,14348
E26_808,0.4042021010505253,808.0,26
E10395_583,0.2916458229114557,583.0,10395
E9731_558,0.2791395697848924,558.0,9731
E5648_1976,0.9884942471235618,1976.0,5648
E6520_1989,0.9949974987493748,1989.0,6520
E7518_919,0.4597298649324662,919.0,7518
E15108_416,0.208104052026013,416.0,15108
E3157_1748,0.8744372186093047,1748.0,3157
E7005_204,0.1020510255127563,204.0,7005
E5512_1012,0.5062531265632816,1012.0,5512
E6703_1870,0.9354677338669336,1870.0,6703
E8026_994,0.497248624312156,994.0,8026
E12099_1517,0.7588794397198599,1517.0,12099
E11896_1919,0.9599799899949976,1919.0,11896
E6947_538,0.2691345672836418,538.0,6947
E16312_1875,0.937968984492246,1875.0,16312
E9520_608,0.304152076038019,608.0,9520
E2396_1362,0.6813406703351675,1362.0,2396
E3588_299,0.1495747873936968,299.0,3588
E2690_1626,0.8134067033516759,1626.0,2690
E13412_81,0.040520260130065,81.0,13412
E41_1047,0.5237618809404703,1047.0,41
E5946_1600,0.80040020010005,1600.0,5946
E9744_1499,0.7498749374687343,1499.0,9744
E11399_605,0.3026513256628314,605.0,11399
E6416_663,0.3316658329164582,663.0,6416
E4021_1438,0.71935967983992,1438.0,4021
E15561_1568,0.784392196098049,1568.0,15561
E9388_449,0.2246123061530765,449.0,9388
E6071_1166,0.5832916458229115,1166.0,6071
E4990_777,0.3886943471735868,777.0,4990
E19934_1512,0.7563781890945472,1512.0,19934
E6333_697,0.3486743371685843,697.0,6333
E11501_694,0.3471735867933967,694.0,11501
E16471_1927,0.9639819909954978,1927.0,16471
E2043_49,0.024512256128064,49.0,2043
E16747_173,0.0865432716358179,173.0,16747
E18384_1756,0.8784392196098049,1756.0,18384
E16739_354,0.177088544272136,354.0,16739
E16145_444,0.2221110555277639,444.0,16145
E8820_1100,0.5502751375687844,1100.0,8820
E9228_1020,0.5102551275637819,1020.0,9228
E10041_86,0.0430215107553776,86.0,10041
E244_1355,0.6778389194597298,1355.0,244
E3035_1022,0.511255627813907,1022.0,3035
E16146_1645,0.822911455727864,1645.0,16146
E3846_1406,0.7033516758379189,1406.0,3846
E3312_36,0.0180090045022511,36.0,3312
E19948_289,0.1445722861430715,289.0,19948
E6576_127,0.0635317658829414,127.0,6576
E3485_138,0.0690345172586293,138.0,3485
E10090_1496,0.7483741870935467,1496.0,10090
E15262_1873,0.9369684842421212,1873.0,15262
E4275_1972,0.9864932466233116,1972.0,4275
E3840_603,0.3016508254127064,603.0,3840
E12506_26,0.0130065032516258,26.0,12506
E14514_1112,0.5562781390695347,1112.0,14514
E3997_297,0.1485742871435718,297.0,3997
E18639_748,0.3741870935467734,748.0,18639
E11741_650,0.3251625812906453,650.0,11741
E11079_159,0.0795397698849424,159.0,11079
E17912_816,0.4082041020510255,816.0,17912
E7701_1804,0.9024512256128064,1804.0,7701
E8864_178,0.0890445222611305,178.0,8864
E10296_1083,0.5417708854427213,1083.0,10296
E4382_1476,0.7383691845922962,1476.0,4382
E8543_519,0.2596298149074537,519.0,8543
E13158_1142,0.5712856428214107,1142.0,13158
E16844_1418,0.7093546773386693,1418.0,16844
E6939_793,0.3966983491745873,793.0,6939
E10427_1825,0.9129564782391196,1825.0,10427
E242_79,0.0395197598799399,79.0,242
E15872_1903,0.951975987993997,1903.0,15872
E15677_1753,0.8769384692346173,1753.0,15677
E7033_896,0.448224112056028,896.0,7033
E2642_863,0.4317158579289645,863.0,2642
E12522_1282,0.6413206603301651,1282.0,12522
E6256_1739,0.8699349674837419,1739.0,6256
E10960_839,0.4197098549274637,839.0,10960
E18342_1540,0.7703851925962981,1540.0,18342
E13056_1760,0.8804402201100551,1760.0,13056
E8939_480,0.240120060030015,480.0,8939
E8452_1371,0.6858429214607303,1371.0,8452
E2317_861,0.4307153576788394,861.0,2317
E18452_19,0.009504752376188,19.0,18452
E1905_121,0.0605302651325662,121.0,1905
E12667_1819,0.9099549774887444,1819.0,12667
E16287_404,0.2021010505252626,404.0,16287
E8291_1318,0.6593296648324162,1318.0,8291
E19005_198,0.0990495247623811,198.0,19005
E14659_1808,0.9044522261130564,1808.0,14659
E7932_1160,0.5802901450725363,1160.0,7932
E15540_718,0.3591795897948974,718.0,15540
E3085_1965,0.982991495747874,1965.0,3085
E7569_1056,0.5282641320660331,1056.0,7569
E14276_97,0.0485242621310655,97.0,14276
E809_1480,0.7403701850925463,1480.0,809
E11153_847,0.423711855927964,847.0,11153
E14517_1460,0.7303651825912957,1460.0,14517
E10059_1193,0.5967983991995998,1193.0,10059
E490_1398,0.6993496748374187,1398.0,490
E17274_1231,0.615807903951976,1231.0,17274
E13222_1897,0.9489744872436218,1897.0,13222
E18835_248,0.1240620310155077,248.0,18835
E563_110,0.0550275137568784,110.0,563
E2652_922,0.4612306153076538,922.0,2652
E11177_14,0.0070035017508754,14.0,11177
E2259_668,0.3341670835417709,668.0,2259
E3956_147,0.0735367683841921,147.0,3956
E12983_814,0.4072036018009004,814.0,12983
E13657_160,0.080040020010005,160.0,13657
E5216_325,0.1625812906453226,325.0,5216
E19995_554,0.2771385692846423,554.0,19995
E16333_961,0.4807403701850925,961.0,16333
E16515_705,0.3526763381690845,705.0,16515
E12635_1374,0.6873436718359179,1374.0,12635
E318_1730,0.8654327163581791,1730.0,318
E12157_828,0.4142071035517758,828.0,12157
E9989_1885,0.9429714857428716,1885.0,9989
E3576_1648,0.8244122061030515,1648.0,3576
E15402_1474,0.7373686843421711,1474.0,15402
E5048_286,0.1430715357678839,286.0,5048
E12083_1396,0.6983491745872936,1396.0,12083
E18169_1617,0.8089044522261131,1617.0,18169
E2984_596,0.2981490745372686,596.0,2984
E6395_124,0.0620310155077538,124.0,6395
E11193_880,0.4402201100550275,880.0,11193
E8100_1463,0.7318659329664833,1463.0,8100
E7829_1838,0.9194597298649324,1838.0,7829
E17986_32,0.016008004002001,32.0,17986
E14803_1646,0.8234117058529264,1646.0,14803
E172_1222,0.6113056528264132,1222.0,172
E9098_1292,0.6463231615807904,1292.0,9098
E10813_1943,0.9719859929964982,1943.0,10813
E12648_1117,0.5587793896948474,1117.0,12648
E2170_318,0.1590795397698849,318.0,2170
E817_377,0.1885942971485742,377.0,817
E2057_1467,0.7338669334667334,1467.0,2057
E1014_1934,0.9674837418709354,1934.0,1014
E1962_1265,0.632816408204102,1265.0,1962
E19780_175,0.0875437718859429,175.0,19780
E7662_1163,0.5817908954477239,1163.0,7662
E12819_1941,0.9709854927463732,1941.0,12819
E1053_693,0.3466733366683341,693.0,1053
E18248_639,0.3196598299149575,639.0,18248
E10279_1686,0.8434217108554277,1686.0,10279
E19154_803,0.4017008504252126,803.0,19154
E4311_720,0.3601800900450225,720.0,4311
E17920_1938,0.9694847423711856,1938.0,17920
E250_1148,0.5742871435717859,1148.0,250
E18407_0,0.0,0.0,18407
E12145_57,0.0285142571285642,57.0,12145
E15526_275,0.1375687843921961,275.0,15526
E2417_1630,0.815407703851926,1630.0,2417
E10425_1007,0.503751875937969,1007.0,10425
E2859_1143,0.5717858929464732,1143.0,2859
E3243_636,0.3181590795397699,636.0,3243
E18448_439,0.2196098049024512,439.0,18448
E1879_1610,0.8054027013506754,1610.0,1879
E12569_1154,0.5772886443221611,1154.0,12569
E17312_1773,0.886943471735868,1773.0,17312
E9646_1662,0.8314157078539269,1662.0,9646
E19760_389,0.1945972986493246,389.0,19760
E18054_571,0.2856428214107053,571.0,18054
E19656_1888,0.9444722361180592,1888.0,19656
E13166_1198,0.5992996498249125,1198.0,13166
E12368_899,0.4497248624312156,899.0,12368
E11837_854,0.4272136068034017,854.0,11837
E19512_1325,0.662831415707854,1325.0,19512
E222_199,0.0995497748874437,199.0,222
E16718_1671,0.8359179589794897,1671.0,16718
E1931_1413,0.7068534267133567,1413.0,1931
E236_1086,0.5432716358179089,1086.0,236
