Cell ID,PseudoTime,Time,Experiment
E10547_560,0.2801400700350175,560.0,10547
E11677_1393,0.696848424212106,1393.0,11677
E10492_154,0.0770385192596298,154.0,10492
E13738_776,0.3881940970485242,776.0,13738
E15516_157,0.0785392696348174,157.0,15516
E16284_177,0.088544272136068,177.0,16284
E9628_1825,0.9129564782391196,1825.0,9628
E10670_187,0.0935467733866933,187.0,10670
E12819_1154,0.5772886443221611,1154.0,12819
E13549_935,0.4677338669334667,935.0,13549
E19967_1880,0.9404702351175588,1880.0,19967
E9876_948,0.4742371185592796,948.0,9876
E11422_189,0.0945472736368184,189.0,11422
E8487_229,0.1145572786393196,229.0,8487
E10384_1755,0.8779389694847424,1755.0,10384
E1434_1205,0.6028014007003502,1205.0,1434
E4635_1583,0.791895947973987,1583.0,4635
E3898_1032,0.5162581290645323,1032.0,3898
E3752_1004,0.5022511255627814,1004.0,3752
E5483_604,0.3021510755377689,604.0,5483
E3870_585,0.2926463231615808,585.0,3870
E18158_1731,0.8659329664832416,1731.0,18158
E13884_505,0.2526263131565783,505.0,13884
E5411_408,0.2041020510255127,408.0,5411
E18525_969,0.4847423711855928,969.0,18525
E813_356,0.1780890445222611,356.0,813
E9818_978,0.4892446223111555,978.0,9818
E1031_111,0.0555277638819409,111.0,1031
E13819_412,0.2061030515257629,412.0,13819
E143_1784,0.8924462231115557,1784.0,143
E17410_1884,0.9424712356178088,1884.0,17410
E3290_731,0.3656828414207103,731.0,3290
E16825_1113,0.5567783891945973,1113.0,16825
E3625_1453,0.7268634317158579,1453.0,3625
E17274_1391,0.695847923961981,1391.0,17274
E12234_1672,0.8364182091045522,1672.0,12234
E15572_442,0.2211105552776388,442.0,15572
E11272_1497,0.7488744372186094,1497.0,11272
E3138_719,0.35967983991996,719.0,3138
E11818_1941,0.9709854927463732,1941.0,11818
E18734_787,0.3936968484242121,787.0,18734
E17040_399,0.1995997998999499,399.0,17040
E1543_86,0.0430215107553776,86.0,1543
E4584_1579,0.7898949474737369,1579.0,4584
E8367_1940,0.9704852426213106,1940.0,8367
E17488_486,0.2431215607803901,486.0,17488
E15698_1194,0.5972986493246624,1194.0,15698
E18413_394,0.1970985492746373,394.0,18413
E710_1968,0.9844922461230616,1968.0,710
E3435_1681,0.840920460230115,1681.0,3435
E3184_726,0.3631815907953977,726.0,3184
E3285_817,0.408704352176088,817.0,3285
E13446_795,0.3976988494247123,795.0,13446
E7846_1509,0.7548774387193596,1509.0,7846
E8191_264,0.1320660330165082,264.0,8191
