Cell ID,PseudoTime,Time,Experiment
E18254_709,0.3546773386693346,709.0,18254
E6336_1518,0.7593796898449224,1518.0,6336
E9328_1033,0.5167583791895948,1033.0,9328
E12786_767,0.3836918459229614,767.0,12786
E1448_1265,0.632816408204102,1265.0,1448
E18271_1700,0.8504252126063031,1700.0,18271
E12151_531,0.2656328164082041,531.0,12151
E12553_1946,0.9734867433716858,1946.0,12553
E10807_1690,0.8454227113556778,1690.0,10807
E17539_33,0.0165082541270635,33.0,17539
E16152_1812,0.9064532266133066,1812.0,16152
E3251_1918,0.959479739869935,1918.0,3251
E19563_810,0.4052026013006503,810.0,19563
E17511_1736,0.8684342171085543,1736.0,17511
E8320_1138,0.5692846423211606,1138.0,8320
E11058_1323,0.6618309154577289,1323.0,11058
E19617_1622,0.8114057028514257,1622.0,19617
E7476_267,0.1335667833916958,267.0,7476
E13412_893,0.4467233616808404,893.0,13412
E2971_351,0.1755877938969484,351.0,2971
E12425_656,0.3281640820410205,656.0,12425
E393_367,0.1835917958979489,367.0,393
E5403_1053,0.5267633816908455,1053.0,5403
E6929_1479,0.7398699349674838,1479.0,6929
E8555_537,0.2686343171585792,537.0,8555
E1795_600,0.3001500750375188,600.0,1795
E10409_1333,0.6668334167083542,1333.0,10409
E4193_998,0.4992496248124062,998.0,4193
E8310_1387,0.6938469234617308,1387.0,8310
E1155_443,0.2216108054027013,443.0,1155
E8473_1449,0.7248624312156078,1449.0,8473
E14351_46,0.0230115057528764,46.0,14351
E15226_396,0.1980990495247623,396.0,15226
E7127_1041,0.5207603801900951,1041.0,7127
E14169_1299,0.6498249124562281,1299.0,14169
E2040_1167,0.583791895947974,1167.0,2040
E6908_1640,0.8204102051025512,1640.0,6908
E15954_744,0.3721860930465233,744.0,15954
E13268_1276,0.6383191595797899,1276.0,13268
E17010_581,0.2906453226613306,581.0,17010
E9897_606,0.3031515757878939,606.0,9897
E5241_328,0.1640820410205102,328.0,5241
E16133_1653,0.8269134567283641,1653.0,16133
E8979_1022,0.511255627813907,1022.0,8979
E15549_615,0.3076538269134567,615.0,15549
E3224_407,0.2036018009004502,407.0,3224
E16194_1260,0.6303151575787894,1260.0,16194
E6070_1705,0.8529264632316158,1705.0,6070
E6304_327,0.1635817908954477,327.0,6304
E1556_171,0.0855427713856928,171.0,1556
E11766_1285,0.6428214107053527,1285.0,11766
E3114_1206,0.6033016508254128,1206.0,3114
E9289_1751,0.8759379689844923,1751.0,9289
E6171_984,0.4922461230615307,984.0,6171
E17399_998,0.4992496248124062,998.0,17399
E2127_1204,0.6023011505752877,1204.0,2127
E10780_78,0.0390195097548774,78.0,10780
E16803_535,0.2676338169084542,535.0,16803
E1647_1282,0.6413206603301651,1282.0,1647
E5113_105,0.0525262631315657,105.0,5113
E8135_120,0.0600300150075037,120.0,8135
E8455_1612,0.8064032016008004,1612.0,8455
E15209_1662,0.8314157078539269,1662.0,15209
E6193_1739,0.8699349674837419,1739.0,6193
E4126_1981,0.9909954977488744,1981.0,4126
E983_1529,0.7648824412206103,1529.0,983
E10105_152,0.0760380190095047,152.0,10105
E13524_785,0.392696348174087,785.0,13524
E3254_1420,0.7103551775887944,1420.0,3254
E7022_1846,0.9234617308654328,1846.0,7022
E11899_856,0.4282141070535267,856.0,11899
E5368_366,0.1830915457728864,366.0,5368
E15912_341,0.1705852926463231,341.0,15912
E7454_1439,0.7198599299649825,1439.0,7454
E3215_20,0.0100050025012506,20.0,3215
E4061_1960,0.9804902451225612,1960.0,4061
E16657_1291,0.6458229114557279,1291.0,16657
E4212_1055,0.5277638819409705,1055.0,4212
E13140_1178,0.5892946473236619,1178.0,13140
E5820_1393,0.696848424212106,1393.0,5820
E1115_587,0.2936468234117058,587.0,1115
E12562_1110,0.5552776388194097,1110.0,12562
E12927_1784,0.8924462231115557,1784.0,12927
E6756_415,0.2076038019009504,415.0,6756
E18259_1344,0.6723361680840421,1344.0,18259
E3964_1142,0.5712856428214107,1142.0,3964
E10599_1537,0.7688844422211105,1537.0,10599
E15278_993,0.4967483741870935,993.0,15278
E19906_304,0.1520760380190095,304.0,19906
E3287_1023,0.5117558779389695,1023.0,3287
E9985_1314,0.6573286643321661,1314.0,9985
E2975_1991,0.9959979989994996,1991.0,2975
E7400_1400,0.7003501750875438,1400.0,7400
E8128_1049,0.5247623811905953,1049.0,8128
E18707_1603,0.8019009504752376,1603.0,18707
E1671_873,0.4367183591795898,873.0,1671
E12119_425,0.2126063031515757,425.0,12119
E6279_45,0.0225112556278139,45.0,6279
E10086_732,0.3661830915457729,732.0,10086
E14978_1085,0.5427713856928464,1085.0,14978
E10303_493,0.2466233116558279,493.0,10303
E96_1943,0.9719859929964982,1943.0,96
E15233_1649,0.824912456228114,1649.0,15233
E7564_898,0.449224612306153,898.0,7564
E9924_263,0.1315657828914457,263.0,9924
E16992_1098,0.5492746373186593,1098.0,16992
E12901_1969,0.984992496248124,1969.0,12901
E17067_818,0.4092046023011506,818.0,17067
E6192_1599,0.7998999499749875,1599.0,6192
E15848_898,0.449224612306153,898.0,15848
E13197_1078,0.5392696348174087,1078.0,13197
E15270_331,0.1655827913956978,331.0,15270
E12832_144,0.0720360180090045,144.0,12832
E11141_568,0.2841420710355177,568.0,11141
E15871_650,0.3251625812906453,650.0,15871
E19123_1656,0.8284142071035517,1656.0,19123
E13034_1575,0.7878939469734867,1575.0,13034
E13995_768,0.384192096048024,768.0,13995
E5849_740,0.3701850925462731,740.0,5849
E11224_1539,0.7698849424712356,1539.0,11224
E14117_1071,0.535767883941971,1071.0,14117
E6592_84,0.0420210105052526,84.0,6592
E9016_695,0.3476738369184592,695.0,9016
E16028_972,0.4862431215607803,972.0,16028
E6479_700,0.3501750875437719,700.0,6479
E18396_335,0.1675837918959479,335.0,18396
E5172_1403,0.7018509254627313,1403.0,5172
E15633_1990,0.9954977488744372,1990.0,15633
E6720_1759,0.8799399699849925,1759.0,6720
E3783_1094,0.5472736368184092,1094.0,3783
E18567_1738,0.8694347173586794,1738.0,18567
E2392_483,0.2416208104052026,483.0,2392
E12140_934,0.4672336168084042,934.0,12140
E11137_914,0.4572286143071535,914.0,11137
E9020_1221,0.6108054027013506,1221.0,9020
E8583_1351,0.6758379189594798,1351.0,8583
E9005_1051,0.5257628814407204,1051.0,9005
E1250_1774,0.8874437218609305,1774.0,1250
E2607_1213,0.6068034017008505,1213.0,2607
E2203_1364,0.6823411705852926,1364.0,2203
E1569_969,0.4847423711855928,969.0,1569
E1546_1356,0.6783391695847923,1356.0,1546
E7052_736,0.368184092046023,736.0,7052
E14703_980,0.4902451225612806,980.0,14703
E13279_1620,0.8104052026013007,1620.0,13279
E16190_137,0.0685342671335667,137.0,16190
E15042_1732,0.8664332166083042,1732.0,15042
E2527_1923,0.9619809904952475,1923.0,2527
E12581_445,0.2226113056528264,445.0,12581
E36_1030,0.5152576288144072,1030.0,36
E1916_255,0.1275637818909454,255.0,1916
E2400_1789,0.8949474737368684,1789.0,2400
E1238_605,0.3026513256628314,605.0,1238
E19113_499,0.2496248124062031,499.0,19113
E16368_466,0.2331165582791395,466.0,16368
E1132_239,0.1195597798899449,239.0,1132
E4948_447,0.2236118059029515,447.0,4948
E8778_1954,0.977488744372186,1954.0,8778
E5050_399,0.1995997998999499,399.0,5050
E10929_390,0.1950975487743872,390.0,10929
E17348_1102,0.5512756378189094,1102.0,17348
E7064_858,0.4292146073036518,858.0,7064
E157_1645,0.822911455727864,1645.0,157
E14702_9,0.0045022511255627,9.0,14702
E8830_158,0.0790395197598799,158.0,8830
E12522_1445,0.7228614307153577,1445.0,12522
E4326_561,0.28064032016008,561.0,4326
E13175_1578,0.7893946973486743,1578.0,13175
E17187_134,0.0670335167583792,134.0,17187
E8329_1621,0.8109054527263632,1621.0,8329
E4828_1052,0.5262631315657829,1052.0,4828
E19923_885,0.4427213606803402,885.0,19923
E353_1755,0.8779389694847424,1755.0,353
E475_1248,0.624312156078039,1248.0,475
E1681_303,0.1515757878939469,303.0,1681
E16416_1803,0.9019509754877438,1803.0,16416
E7943_1917,0.9589794897448723,1917.0,7943
E257_1541,0.7708854427213607,1541.0,257
E4118_1002,0.5012506253126563,1002.0,4118
E10085_1383,0.6918459229614807,1383.0,10085
E1480_142,0.0710355177588794,142.0,1480
E13619_1345,0.6728364182091046,1345.0,13619
E1089_1029,0.5147573786893447,1029.0,1089
E14158_428,0.2141070535267633,428.0,14158
E11314_39,0.0195097548774387,39.0,11314
E7019_1882,0.941470735367684,1882.0,7019
E16847_1756,0.8784392196098049,1756.0,16847
E5200_52,0.0260130065032516,52.0,5200
E326_118,0.0590295147573786,118.0,326
E2399_783,0.391695847923962,783.0,2399
E12897_363,0.1815907953976988,363.0,12897
E2175_196,0.0980490245122561,196.0,2175
E6249_79,0.0395197598799399,79.0,6249
E9457_1858,0.9294647323661832,1858.0,9457
E13811_1658,0.8294147073536768,1658.0,13811
E3005_945,0.472736368184092,945.0,3005
E18861_1005,0.5027513756878439,1005.0,18861
E11624_1354,0.6773386693346674,1354.0,11624
E10794_1912,0.9564782391195598,1912.0,10794
E6189_1155,0.5777888944472236,1155.0,6189
E17089_240,0.1200600300150075,240.0,17089
E7702_1172,0.5862931465732867,1172.0,7702
E8448_912,0.4562281140570285,912.0,8448
E19854_819,0.4097048524262131,819.0,19854
E10642_230,0.1150575287643821,230.0,10642
E5138_1781,0.8909454727363681,1781.0,5138
E12804_1500,0.7503751875937968,1500.0,12804
E5880_1909,0.9549774887443722,1909.0,5880
E2828_479,0.2396198099049524,479.0,2828
E5574_766,0.3831915957978989,766.0,5574
E18055_1373,0.6868434217108554,1373.0,18055
E2236_668,0.3341670835417709,668.0,2236
E13528_1326,0.6633316658329165,1326.0,13528
E15365_393,0.1965982991495748,393.0,15365
E3811_629,0.3146573286643321,629.0,3811
E17172_437,0.2186093046523261,437.0,17172
E19996_1129,0.5647823911955978,1129.0,19996
E14897_1822,0.911455727863932,1822.0,14897
E19776_468,0.2341170585292646,468.0,19776
E12889_444,0.2221110555277639,444.0,12889
E7155_317,0.1585792896448224,317.0,7155
E6430_1930,0.9654827413706852,1930.0,6430
E19315_771,0.3856928464232116,771.0,19315
E17704_1981,0.9909954977488744,1981.0,17704
E15740_1470,0.735367683841921,1470.0,15740
E12114_913,0.456728364182091,913.0,12114
E18629_1853,0.9269634817408704,1853.0,18629
E8529_1726,0.863431715857929,1726.0,8529
E15809_221,0.1105552776388194,221.0,15809
E16319_92,0.0460230115057528,92.0,16319
E5591_849,0.424712356178089,849.0,5591
E11357_887,0.4437218609304652,887.0,11357
E11797_354,0.177088544272136,354.0,11797
E17209_708,0.3541770885442721,708.0,17209
E14079_1959,0.9799899949974988,1959.0,14079
E19883_908,0.4542271135567784,908.0,19883
E17051_1734,0.8674337168584292,1734.0,17051
E180_1971,0.9859929964982492,1971.0,180
E11850_902,0.4512256128064032,902.0,11850
E5823_458,0.2291145572786393,458.0,5823
E5026_1902,0.9514757378689344,1902.0,5026
E412_1490,0.7453726863431716,1490.0,412
E5219_472,0.2361180590295147,472.0,5219
E15710_598,0.2991495747873937,598.0,15710
E14653_385,0.1925962981490745,385.0,14653
E8634_905,0.4527263631815908,905.0,8634
E476_1525,0.7628814407203601,1525.0,476
E19495_1536,0.768384192096048,1536.0,19495
E12191_13,0.0065032516258129,13.0,12191
E6450_793,0.3966983491745873,793.0,6450
E2147_1194,0.5972986493246624,1194.0,2147
E6292_794,0.3971985992996498,794.0,6292
E3097_963,0.4817408704352176,963.0,3097
E2524_205,0.1025512756378189,205.0,2524
E6966_1001,0.5007503751875938,1001.0,6966
E4883_1143,0.5717858929464732,1143.0,4883
E3736_1550,0.7753876938469234,1550.0,3736
E9685_896,0.448224112056028,896.0,9685
E5867_1791,0.8959479739869936,1791.0,5867
E11033_1593,0.7968984492246123,1593.0,11033
E14611_71,0.0355177588794397,71.0,14611
E10311_1677,0.8389194597298649,1677.0,10311
E4339_1896,0.9484742371185592,1896.0,4339
E16072_1595,0.7978989494747374,1595.0,16072
E101_162,0.08104052026013,162.0,101
E12525_507,0.2536268134067033,507.0,12525
E17922_864,0.432216108054027,864.0,17922
E2618_1731,0.8659329664832416,1731.0,2618
E4176_1305,0.6528264132066033,1305.0,4176
E5431_156,0.0780390195097548,156.0,5431
E6948_1965,0.982991495747874,1965.0,6948
E9484_74,0.0370185092546273,74.0,9484
E16666_1729,0.8649324662331166,1729.0,16666
E17518_215,0.1075537768884442,215.0,17518
E2657_930,0.4652326163081541,930.0,2657
E13800_761,0.3806903451725863,761.0,13800
E4771_1514,0.7573786893446723,1514.0,4771
E19188_1244,0.6223111555777889,1244.0,19188
E4050_1347,0.6738369184592297,1347.0,4050
E12378_1257,0.6288144072036018,1257.0,12378
E13611_1223,0.6118059029514757,1223.0,13611
E13836_7,0.0035017508754377,7.0,13836
E5382_1027,0.5137568784392196,1027.0,5382
E8803_572,0.2861430715357679,572.0,8803
E5877_1901,0.950975487743872,1901.0,5877
E5987_459,0.2296148074037018,459.0,5987
E7740_227,0.1135567783891946,227.0,7740
E14667_130,0.065032516258129,130.0,14667
E5376_1906,0.9534767383691846,1906.0,5376
E13318_1948,0.9744872436218108,1948.0,13318
E10859_676,0.3381690845422711,676.0,10859
E9276_663,0.3316658329164582,663.0,9276
E12366_1186,0.5932966483241621,1186.0,12366
E15521_1203,0.6018009004502252,1203.0,15521
E14201_890,0.4452226113056528,890.0,14201
E1567_489,0.2446223111555777,489.0,1567
E12033_224,0.112056028014007,224.0,12033
E5325_1423,0.711855927963982,1423.0,5325
E5778_1362,0.6813406703351675,1362.0,5778
E12473_851,0.4257128564282141,851.0,12473
E19593_285,0.1425712856428214,285.0,19593
E4366_1380,0.6903451725862931,1380.0,4366
E13895_1505,0.7528764382191095,1505.0,13895
E11339_1920,0.96048024012006,1920.0,11339
E8130_6,0.0030015007503751,6.0,8130
E17080_1461,0.7308654327163582,1461.0,17080
E18795_678,0.3391695847923962,678.0,18795
E19332_1431,0.7158579289644822,1431.0,19332
E5611_1666,0.8334167083541771,1666.0,5611
E14398_534,0.2671335667833917,534.0,14398
E16895_733,0.3666833416708354,733.0,16895
E17048_1384,0.6923461730865432,1384.0,17048
E10306_332,0.1660830415207604,332.0,10306
E1197_769,0.3846923461730865,769.0,1197
E1352_1484,0.7423711855927964,1484.0,1352
E15576_910,0.4552276138069034,910.0,15576
E11936_337,0.168584292146073,337.0,11936
E19472_219,0.1095547773886943,219.0,19472
E450_239,0.1195597798899449,239.0,450
E3110_888,0.4442221110555278,888.0,3110
E13260_796,0.3981990995497749,796.0,13260
E10299_762,0.3811905952976488,762.0,10299
E1021_195,0.0975487743871936,195.0,1021
E11484_386,0.193096548274137,386.0,11484
E2692_14,0.0070035017508754,14.0,2692
E6824_416,0.208104052026013,416.0,6824
E1296_806,0.4032016008004002,806.0,1296
E12104_1163,0.5817908954477239,1163.0,12104
E9433_865,0.4327163581790895,865.0,9433
E18125_538,0.2691345672836418,538.0,18125
E7854_1638,0.8194097048524263,1638.0,7854
E9551_1594,0.7973986993496749,1594.0,9551
E9747_584,0.2921460730365182,584.0,9747
E1318_488,0.2441220610305152,488.0,1318
E1909_124,0.0620310155077538,124.0,1909
E6926_1475,0.7378689344672336,1475.0,6926
E4402_1978,0.9894947473736868,1978.0,4402
E19001_72,0.0360180090045022,72.0,19001
E17923_1771,0.8859429714857429,1771.0,17923
E7549_1685,0.8429214607303652,1685.0,7549
E6841_211,0.1055527763881941,211.0,6841
E15037_60,0.0300150075037518,60.0,15037
E17789_1236,0.6183091545772886,1236.0,17789
E1324_1079,0.5397698849424712,1079.0,1324
E11793_1165,0.5827913956978489,1165.0,11793
E6370_440,0.2201100550275137,440.0,6370
E2062_1214,0.607303651825913,1214.0,2062
E5934_1036,0.5182591295647824,1036.0,5934
E16721_484,0.2421210605302651,484.0,16721
E9227_1772,0.8864432216108054,1772.0,9227
E18694_1089,0.5447723861930965,1089.0,18694
E14142_1422,0.7113556778389195,1422.0,14142
E17344_1542,0.7713856928464232,1542.0,17344
E1205_1220,0.6103051525762881,1220.0,1205
E2397_811,0.4057028514257128,811.0,2397
E405_123,0.0615307653826913,123.0,405
E3549_803,0.4017008504252126,803.0,3549
E18987_141,0.0705352676338169,141.0,18987
E15073_84,0.0420210105052526,84.0,15073
E13313_1469,0.7348674337168585,1469.0,13313
E16941_1715,0.8579289644822411,1715.0,16941
E16579_1897,0.9489744872436218,1897.0,16579
E18986_1278,0.639319659829915,1278.0,18986
E601_345,0.1725862931465732,345.0,601
E12082_1559,0.7798899449724862,1559.0,12082
E8489_254,0.1270635317658829,254.0,8489
E16409_996,0.4982491245622811,996.0,16409
E2356_1095,0.5477738869434717,1095.0,2356
E4437_1100,0.5502751375687844,1100.0,4437
E18764_1473,0.7368684342171086,1473.0,18764
E10307_1510,0.7553776888444222,1510.0,10307
E7506_618,0.3091545772886443,618.0,7506
E3741_26,0.0130065032516258,26.0,3741
E14496_782,0.3911955977988994,782.0,14496
E19822_272,0.1360680340170085,272.0,19822
E8152_1905,0.952976488244122,1905.0,8152
E3845_728,0.3641820910455227,728.0,3845
E16715_804,0.4022011005502751,804.0,16715
E574_1961,0.9809904952476238,1961.0,574
E6321_475,0.2376188094047023,475.0,6321
E7875_1712,0.8564282141070535,1712.0,7875
E6795_1046,0.5232616308154077,1046.0,6795
E3239_1339,0.6698349174587294,1339.0,3239
E9583_907,0.4537268634317158,907.0,9583
E17375_777,0.3886943471735868,777.0,17375
E16254_1993,0.9969984992496248,1993.0,16254
E11040_924,0.4622311155577789,924.0,11040
E11396_1982,0.991495747873937,1982.0,11396
E6496_1316,0.6583291645822912,1316.0,6496
E2797_1151,0.5757878939469735,1151.0,2797
E3364_280,0.1400700350175087,280.0,3364
E13758_164,0.0820410205102551,164.0,13758
E6940_727,0.3636818409204602,727.0,6940
E5897_1643,0.8219109554777388,1643.0,5897
E14161_1558,0.7793896948474237,1558.0,14161
E13960_1174,0.5872936468234117,1174.0,13960
E13229_452,0.2261130565282641,452.0,13229
E5649_949,0.4747373686843422,949.0,5649
E19269_1957,0.9789894947473736,1957.0,19269
E12685_1793,0.8969484742371185,1793.0,12685
E11366_328,0.1640820410205102,328.0,11366
E9364_257,0.1285642821410705,257.0,9364
E7037_249,0.1245622811405702,249.0,7037
E17706_1534,0.7673836918459229,1534.0,17706
E9224_1635,0.8179089544772387,1635.0,9224
E6162_1984,0.992496248124062,1984.0,6162
E15636_519,0.2596298149074537,519.0,15636
E7306_111,0.0555277638819409,111.0,7306
E19302_1170,0.5852926463231616,1170.0,19302
E13904_411,0.2056028014007003,411.0,13904
E24_1317,0.6588294147073537,1317.0,24
E9771_901,0.4507253626813406,901.0,9771
E10796_864,0.432216108054027,864.0,10796
E6271_761,0.3806903451725863,761.0,6271
E2471_844,0.4222111055527764,844.0,2471
E12_823,0.4117058529264632,823.0,12
E19063_325,0.1625812906453226,325.0,19063
E1182_1352,0.6763381690845423,1352.0,1182
E5304_1402,0.7013506753376688,1402.0,5304
E7407_1509,0.7548774387193596,1509.0,7407
E14076_956,0.4782391195597799,956.0,14076
E6357_359,0.1795897948974487,359.0,6357
E2031_1532,0.7663831915957979,1532.0,2031
E15942_666,0.3331665832916458,666.0,15942
E16046_1994,0.9974987493746872,1994.0,16046
E7405_1408,0.704352176088044,1408.0,7405
E10266_374,0.1870935467733867,374.0,10266
E4554_469,0.2346173086543271,469.0,4554
E4163_565,0.2826413206603301,565.0,4163
E4968_1501,0.7508754377188595,1501.0,4968
E19254_558,0.2791395697848924,558.0,19254
E11817_31,0.0155077538769384,31.0,11817
E13892_715,0.3576788394197098,715.0,13892
E2406_724,0.3621810905452726,724.0,2406
