Cell ID,PseudoTime,Time,Experiment
E5021_634,0.3171585792896448,634.0,5021
E5053_179,0.0895447723861931,179.0,5053
E1308_500,0.2501250625312656,500.0,1308
E4791_1660,0.8304152076038019,1660.0,4791
E15338_1946,0.9734867433716858,1946.0,15338
E15120_1873,0.9369684842421212,1873.0,15120
E14089_101,0.0505252626313156,101.0,14089
E19800_183,0.0915457728864432,183.0,19800
E5462_1481,0.7408704352176088,1481.0,5462
E13571_1849,0.9249624812406204,1849.0,13571
E5574_913,0.456728364182091,913.0,5574
E19829_530,0.2651325662831416,530.0,19829
E821_142,0.0710355177588794,142.0,821
E3739_644,0.3221610805402701,644.0,3739
E4344_1287,0.6438219109554777,1287.0,4344
E11856_482,0.24112056028014,482.0,11856
E15278_343,0.1715857928964482,343.0,15278
E12307_1601,0.8009004502251126,1601.0,12307
E11361_1731,0.8659329664832416,1731.0,11361
E4937_1141,0.5707853926963482,1141.0,4937
E3362_794,0.3971985992996498,794.0,3362
E3003_392,0.1960980490245122,392.0,3003
E15481_707,0.3536768384192096,707.0,15481
E15000_1012,0.5062531265632816,1012.0,15000
E8158_1358,0.6793396698349174,1358.0,8158
E16499_442,0.2211105552776388,442.0,16499
E10632_127,0.0635317658829414,127.0,10632
E8545_357,0.1785892946473236,357.0,8545
E1977_1175,0.5877938969484743,1175.0,1977
E18468_915,0.4577288644322161,915.0,18468
E7440_705,0.3526763381690845,705.0,7440
E13073_916,0.4582291145572786,916.0,13073
E9494_1795,0.8979489744872436,1795.0,9494
E5076_1424,0.7123561780890445,1424.0,5076
E8519_1201,0.6008004002001001,1201.0,8519
E1005_38,0.0190095047523761,38.0,1005
E16110_31,0.0155077538769384,31.0,16110
E17176_613,0.3066533266633316,613.0,17176
E6536_1698,0.8494247123561781,1698.0,6536
E15484_1077,0.5387693846923461,1077.0,15484
E11187_286,0.1430715357678839,286.0,11187
E18661_1610,0.8054027013506754,1610.0,18661
E3391_669,0.3346673336668334,669.0,3391
E11369_1511,0.7558779389694847,1511.0,11369
E650_1163,0.5817908954477239,1163.0,650
E3855_826,0.4132066033016508,826.0,3855
E219_1924,0.9624812406203102,1924.0,219
E2176_1572,0.7863931965982992,1572.0,2176
E15103_850,0.4252126063031515,850.0,15103
E640_1507,0.7538769384692346,1507.0,640
E14882_1075,0.5377688844422212,1075.0,14882
E6683_1135,0.567783891945973,1135.0,6683
E15195_1282,0.6413206603301651,1282.0,15195
E8646_30,0.0150075037518759,30.0,8646
E5921_679,0.3396698349174587,679.0,5921
E3558_434,0.2171085542771385,434.0,3558
E8967_885,0.4427213606803402,885.0,8967
E12098_1129,0.5647823911955978,1129.0,12098
E12627_952,0.4762381190595298,952.0,12627
E19088_1958,0.9794897448724362,1958.0,19088
E12715_234,0.1170585292646323,234.0,12715
E5725_1397,0.6988494247123562,1397.0,5725
E10479_743,0.3716858429214607,743.0,10479
E5305_1398,0.6993496748374187,1398.0,5305
E11213_744,0.3721860930465233,744.0,11213
E17226_1702,0.8514257128564282,1702.0,17226
E14704_760,0.3801900950475237,760.0,14704
E10168_1646,0.8234117058529264,1646.0,10168
E952_110,0.0550275137568784,110.0,952
E11198_1095,0.5477738869434717,1095.0,11198
E7667_1683,0.8419209604802401,1683.0,7667
E18694_900,0.4502251125562781,900.0,18694
E14601_722,0.3611805902951476,722.0,14601
E19040_629,0.3146573286643321,629.0,19040
E5475_1718,0.8594297148574287,1718.0,5475
E18441_1578,0.7893946973486743,1578.0,18441
E17444_141,0.0705352676338169,141.0,17444
E12314_1383,0.6918459229614807,1383.0,12314
E9443_1712,0.8564282141070535,1712.0,9443
E9954_73,0.0365182591295647,73.0,9954
E46_720,0.3601800900450225,720.0,46
E15016_753,0.376688344172086,753.0,15016
E18998_1319,0.6598299149574788,1319.0,18998
E18868_12,0.0060030015007503,12.0,18868
E17964_619,0.3096548274137068,619.0,17964
E14970_1877,0.9389694847423712,1877.0,14970
E10533_1529,0.7648824412206103,1529.0,10533
E571_1192,0.5962981490745373,1192.0,571
E8869_1127,0.5637818909454727,1127.0,8869
E3179_1001,0.5007503751875938,1001.0,3179
E13701_1830,0.9154577288644322,1830.0,13701
E11370_646,0.3231615807903952,646.0,11370
E12395_966,0.4832416208104052,966.0,12395
E5008_504,0.2521260630315157,504.0,5008
E1230_60,0.0300150075037518,60.0,1230
E15934_1137,0.568784392196098,1137.0,15934
E19784_131,0.0655327663831916,131.0,19784
E16983_334,0.1670835417708854,334.0,16983
E4637_1786,0.8934467233616809,1786.0,4637
E19444_1420,0.7103551775887944,1420.0,19444
E9536_748,0.3741870935467734,748.0,9536
E13409_1423,0.711855927963982,1423.0,13409
E3615_1224,0.6123061530765382,1224.0,3615
E17085_789,0.3946973486743371,789.0,17085
E17539_867,0.4337168584292146,867.0,17539
E2414_1510,0.7553776888444222,1510.0,2414
E16212_1995,0.99799899949975,1995.0,16212
E5077_1522,0.7613806903451726,1522.0,5077
E13531_390,0.1950975487743872,390.0,13531
E11886_939,0.4697348674337168,939.0,11886
E2993_1032,0.5162581290645323,1032.0,2993
E13087_1446,0.7233616808404202,1446.0,13087
E5495_857,0.4287143571785893,857.0,5495
E5650_700,0.3501750875437719,700.0,5650
E3000_1444,0.7223611805902952,1444.0,3000
E2743_398,0.1990995497748874,398.0,2743
E13729_1697,0.8489244622311155,1697.0,13729
E2425_780,0.3901950975487744,780.0,2425
E17822_190,0.0950475237618809,190.0,17822
E13157_301,0.1505752876438219,301.0,13157
E14782_1910,0.9554777388694348,1910.0,14782
E11903_1504,0.752376188094047,1504.0,11903
E8087_82,0.0410205102551275,82.0,8087
E9819_1960,0.9804902451225612,1960.0,9819
E11535_1542,0.7713856928464232,1542.0,11535
E7903_1773,0.886943471735868,1773.0,7903
E11263_1741,0.870935467733867,1741.0,11263
E19504_962,0.4812406203101551,962.0,19504
E18121_684,0.3421710855427713,684.0,18121
E1971_745,0.3726863431715858,745.0,1971
E14038_1484,0.7423711855927964,1484.0,14038
E8596_1429,0.7148574287143572,1429.0,8596
E19655_973,0.4867433716858429,973.0,19655
E14373_1124,0.5622811405702851,1124.0,14373
E683_1771,0.8859429714857429,1771.0,683
E13082_626,0.3131565782891445,626.0,13082
E15083_200,0.1000500250125062,200.0,15083
E7141_1796,0.8984492246123061,1796.0,7141
E14132_1947,0.9739869934967484,1947.0,14132
E2216_1203,0.6018009004502252,1203.0,2216
E16921_1503,0.7518759379689844,1503.0,16921
E2625_1834,0.9174587293646824,1834.0,2625
E10575_491,0.2456228114057028,491.0,10575
E15268_1998,0.9994997498749376,1998.0,15268
E6269_1098,0.5492746373186593,1098.0,6269
E14080_445,0.2226113056528264,445.0,14080
E14549_44,0.0220110055027513,44.0,14549
E19557_1887,0.9439719859929964,1887.0,19557
E11373_1037,0.5187593796898449,1037.0,11373
E17401_116,0.0580290145072536,116.0,17401
E15260_121,0.0605302651325662,121.0,15260
E3206_249,0.1245622811405702,249.0,3206
E5153_9,0.0045022511255627,9.0,5153
E12271_213,0.1065532766383191,213.0,12271
E5839_1055,0.5277638819409705,1055.0,5839
E17059_358,0.1790895447723862,358.0,17059
E9774_559,0.2796398199099549,559.0,9774
E13607_1511,0.7558779389694847,1511.0,13607
E14259_1590,0.7953976988494247,1590.0,14259
E12303_192,0.096048024012006,192.0,12303
E8088_266,0.1330665332666333,266.0,8088
E16494_775,0.3876938469234617,775.0,16494
E8992_40,0.0200100050025012,40.0,8992
E19974_1997,0.9989994997498748,1997.0,19974
E12534_1347,0.6738369184592297,1347.0,12534
E4204_544,0.272136068034017,544.0,4204
E1743_739,0.3696848424212106,739.0,1743
E18488_499,0.2496248124062031,499.0,18488
E12605_597,0.2986493246623312,597.0,12605
E6614_1045,0.5227613806903452,1045.0,6614
E1577_742,0.3711855927963982,742.0,1577
E19151_1981,0.9909954977488744,1981.0,19151
E1432_391,0.1955977988994497,391.0,1432
E13184_280,0.1400700350175087,280.0,13184
E13530_1641,0.8209104552276139,1641.0,13530
E16598_1246,0.6233116558279139,1246.0,16598
E5807_52,0.0260130065032516,52.0,5807
E11677_506,0.2531265632816408,506.0,11677
E13811_1928,0.9644822411205602,1928.0,13811
E5206_1341,0.6708354177088545,1341.0,5206
E9951_945,0.472736368184092,945.0,9951
E6923_430,0.2151075537768884,430.0,6923
E6578_1936,0.9684842421210604,1936.0,6578
E1247_1176,0.5882941470735368,1176.0,1247
E8865_1700,0.8504252126063031,1700.0,8865
E11823_1904,0.9524762381190596,1904.0,11823
E13309_1668,0.8344172086043021,1668.0,13309
E5341_1222,0.6113056528264132,1222.0,5341
E5882_1682,0.8414207103551776,1682.0,5882
E5340_324,0.1620810405202601,324.0,5340
E6219_1365,0.6828414207103551,1365.0,6219
E4294_91,0.0455227613806903,91.0,4294
E4837_1094,0.5472736368184092,1094.0,4837
E18565_124,0.0620310155077538,124.0,18565
E16252_633,0.3166583291645823,633.0,16252
E5555_830,0.4152076038019009,830.0,5555
E15486_991,0.4957478739369685,991.0,15486
E4264_1030,0.5152576288144072,1030.0,4264
E15673_556,0.2781390695347673,556.0,15673
E19076_1556,0.7783891945972986,1556.0,19076
E5668_697,0.3486743371685843,697.0,5668
E7643_921,0.4607303651825913,921.0,7643
E18210_1454,0.7273636818409205,1454.0,18210
E13674_270,0.1350675337668834,270.0,13674
E17897_1502,0.751375687843922,1502.0,17897
E14158_14,0.0070035017508754,14.0,14158
E16963_144,0.0720360180090045,144.0,16963
E8139_485,0.2426213106553276,485.0,8139
E17779_1230,0.6153076538269134,1230.0,17779
E8851_1157,0.5787893946973487,1157.0,8851
E17386_65,0.0325162581290645,65.0,17386
E5118_1235,0.6178089044522261,1235.0,5118
E18072_452,0.2261130565282641,452.0,18072
E11186_148,0.0740370185092546,148.0,11186
E2556_1555,0.7778889444722361,1555.0,2556
E16948_1870,0.9354677338669336,1870.0,16948
E13936_1763,0.8819409704852427,1763.0,13936
E8195_1390,0.6953476738369184,1390.0,8195
E19220_935,0.4677338669334667,935.0,19220
E15596_1334,0.6673336668334167,1334.0,15596
E2271_828,0.4142071035517758,828.0,2271
E18204_1948,0.9744872436218108,1948.0,18204
E14040_1375,0.6878439219609805,1375.0,14040
E8943_1041,0.5207603801900951,1041.0,8943
E7313_1603,0.8019009504752376,1603.0,7313
E4526_1227,0.6138069034517258,1227.0,4526
E12614_278,0.1390695347673836,278.0,12614
E3831_126,0.0630315157578789,126.0,3831
E9267_718,0.3591795897948974,718.0,9267
E4867_236,0.1180590295147573,236.0,4867
E944_416,0.208104052026013,416.0,944
E13903_11,0.0055027513756878,11.0,13903
E15684_1440,0.720360180090045,1440.0,15684
E11902_405,0.2026013006503251,405.0,11902
E1635_705,0.3526763381690845,705.0,1635
E10662_1806,0.9034517258629314,1806.0,10662
E3901_1868,0.9344672336168084,1868.0,3901
E7145_238,0.1190595297648824,238.0,7145
E5500_1530,0.7653826913456728,1530.0,5500
E4701_1940,0.9704852426213106,1940.0,4701
E14802_1796,0.8984492246123061,1796.0,14802
E2347_1097,0.5487743871935968,1097.0,2347
E6225_973,0.4867433716858429,973.0,6225
E4062_1356,0.6783391695847923,1356.0,4062
E12151_49,0.024512256128064,49.0,12151
E11298_1984,0.992496248124062,1984.0,11298
E290_1349,0.6748374187093547,1349.0,290
E4406_1043,0.5217608804402201,1043.0,4406
E11486_1540,0.7703851925962981,1540.0,11486
E13563_532,0.2661330665332666,532.0,13563
E10036_1074,0.5372686343171585,1074.0,10036
E2714_1071,0.535767883941971,1071.0,2714
E8023_1467,0.7338669334667334,1467.0,8023
E10192_10,0.0050025012506253,10.0,10192
E13482_17,0.008504252126063,17.0,13482
E14649_721,0.360680340170085,721.0,14649
E12986_1921,0.9609804902451226,1921.0,12986
E6499_19,0.009504752376188,19.0,6499
E15746_895,0.4477238619309654,895.0,15746
E5453_336,0.1680840420210105,336.0,5453
E17941_510,0.2551275637818909,510.0,17941
E10157_998,0.4992496248124062,998.0,10157
E12091_1102,0.5512756378189094,1102.0,12091
E13187_881,0.44072036018009,881.0,13187
E19747_748,0.3741870935467734,748.0,19747
E19508_728,0.3641820910455227,728.0,19508
E3351_771,0.3856928464232116,771.0,3351
E7134_1009,0.5047523761880941,1009.0,7134
E7135_1367,0.6838419209604802,1367.0,7135
E13170_1579,0.7898949474737369,1579.0,13170
E12492_1460,0.7303651825912957,1460.0,12492
E13071_1777,0.888944472236118,1777.0,13071
E18362_792,0.3961980990495247,792.0,18362
E17768_1569,0.7848924462231116,1569.0,17768
E11428_1604,0.8024012006003002,1604.0,11428
E4996_1649,0.824912456228114,1649.0,4996
E18537_713,0.3566783391695848,713.0,18537
E7642_1913,0.9569784892446224,1913.0,7642
E19373_1627,0.8139069534767384,1627.0,19373
E16977_552,0.2761380690345172,552.0,16977
E927_1769,0.8849424712356178,1769.0,927
E10794_1677,0.8389194597298649,1677.0,10794
E6748_870,0.4352176088044022,870.0,6748
E2276_290,0.145072536268134,290.0,2276
E1510_329,0.1645822911455728,329.0,1510
E10506_307,0.1535767883941971,307.0,10506
E13205_1605,0.8029014507253627,1605.0,13205
E2474_801,0.4007003501750875,801.0,2474
E12210_297,0.1485742871435718,297.0,12210
E5646_1113,0.5567783891945973,1113.0,5646
E7920_851,0.4257128564282141,851.0,7920
E11709_726,0.3631815907953977,726.0,11709
E5061_1332,0.6663331665832917,1332.0,5061
E15173_1156,0.5782891445722862,1156.0,15173
E6634_1725,0.8629314657328664,1725.0,6634
E6515_233,0.1165582791395697,233.0,6515
E18564_1637,0.8189094547273637,1637.0,18564
E18633_1793,0.8969484742371185,1793.0,18633
E15093_1021,0.5107553776888444,1021.0,15093
E6792_1109,0.5547773886943472,1109.0,6792
E18436_617,0.3086543271635817,617.0,18436
E9199_925,0.4627313656828414,925.0,9199
E10755_734,0.3671835917958979,734.0,10755
E5148_332,0.1660830415207604,332.0,5148
E15844_1711,0.855927963981991,1711.0,15844
E15232_735,0.3676838419209605,735.0,15232
