Cell ID,PseudoTime,Time,Experiment
E6188_829,0.4147073536768384,829.0,6188
E5089_1843,0.9219609804902452,1843.0,5089
E8343_1848,0.9244622311155578,1848.0,8343
E11026_1907,0.9539769884942472,1907.0,11026
E19535_362,0.1810905452726363,362.0,19535
E7980_210,0.1050525262631315,210.0,7980
E17237_1857,0.9289644822411206,1857.0,17237
E17626_1645,0.822911455727864,1645.0,17626
E4844_524,0.2621310655327664,524.0,4844
E8905_132,0.0660330165082541,132.0,8905
E8101_233,0.1165582791395697,233.0,8101
E96_842,0.4212106053026513,842.0,96
E1772_238,0.1190595297648824,238.0,1772
E709_649,0.3246623311655828,649.0,709
E3861_745,0.3726863431715858,745.0,3861
E17670_245,0.1225612806403201,245.0,17670
E7204_273,0.136568284142071,273.0,7204
E6291_925,0.4627313656828414,925.0,6291
E9046_555,0.2776388194097048,555.0,9046
E7866_1825,0.9129564782391196,1825.0,7866
E19063_114,0.0570285142571285,114.0,19063
E19473_1266,0.6333166583291646,1266.0,19473
E18753_1832,0.9164582291145572,1832.0,18753
E12849_441,0.2206103051525763,441.0,12849
E5756_1122,0.5612806403201601,1122.0,5756
E7081_278,0.1390695347673836,278.0,7081
E6061_1054,0.527263631815908,1054.0,6061
E8959_1661,0.8309154577288644,1661.0,8959
E3262_442,0.2211105552776388,442.0,3262
E1473_115,0.057528764382191,115.0,1473
E18617_1767,0.8839419709854928,1767.0,18617
E1369_1862,0.9314657328664332,1862.0,1369
E9839_1937,0.968984492246123,1937.0,9839
E18353_80,0.0400200100050025,80.0,18353
E6097_1094,0.5472736368184092,1094.0,6097
E10320_203,0.1015507753876938,203.0,10320
E10509_518,0.2591295647823912,518.0,10509
E17296_477,0.2386193096548274,477.0,17296
E6216_1329,0.6648324162081041,1329.0,6216
E4196_1144,0.5722861430715358,1144.0,4196
E15678_730,0.3651825912956478,730.0,15678
E6539_200,0.1000500250125062,200.0,6539
E15753_941,0.4707353676838419,941.0,15753
E17552_1498,0.7493746873436719,1498.0,17552
E17980_1546,0.7733866933466733,1546.0,17980
E5228_361,0.1805902951475738,361.0,5228
E193_1528,0.7643821910955477,1528.0,193
E4423_1612,0.8064032016008004,1612.0,4423
E11647_650,0.3251625812906453,650.0,11647
E14391_1937,0.968984492246123,1937.0,14391
E9764_1879,0.9399699849924964,1879.0,9764
E15895_558,0.2791395697848924,558.0,15895
E14226_1904,0.9524762381190596,1904.0,14226
E10408_384,0.192096048024012,384.0,10408
E8929_640,0.32016008004002,640.0,8929
E3238_769,0.3846923461730865,769.0,3238
E12541_573,0.2866433216608304,573.0,12541
E19266_580,0.2901450725362681,580.0,19266
E4081_150,0.0750375187593797,150.0,4081
E18933_266,0.1330665332666333,266.0,18933
E7075_1849,0.9249624812406204,1849.0,7075
E788_1130,0.5652826413206603,1130.0,788
E4527_1445,0.7228614307153577,1445.0,4527
E3963_1947,0.9739869934967484,1947.0,3963
E15237_633,0.3166583291645823,633.0,15237
E14940_397,0.1985992996498249,397.0,14940
E5446_286,0.1430715357678839,286.0,5446
